#Original	New
ERR1857044_NC_009333.1_1:1.1208	LOC_1
LOC_3711	linear
LOC_3712	linear
LOC_3713	linear
LOC_3714	linear
LOC_3715	linear
LOC_3716	linear
LOC_3717	linear
LOC_3718	linear
LOC_3719	linear
LOC_372	linear
LOC_3720	linear
LOC_3721	linear
LOC_3722	linear
LOC_3723	linear
LOC_3724	linear
LOC_3725	linear
LOC_3726	linear
LOC_3727	linear
LOC_3728	linear
LOC_3729	linear
LOC_373	linear
LOC_3730	linear
LOC_3731	linear
LOC_3732	linear
LOC_3733	linear
LOC_3734	linear
LOC_3735	linear
LOC_3736	linear
LOC_3737	linear
LOC_3738	linear
LOC_3739	linear
LOC_374	linear
LOC_3740	linear
LOC_3741	linear
LOC_3742	linear
LOC_3743	linear
LOC_3744	linear
LOC_3745	linear
LOC_3746	linear
LOC_3747	linear
LOC_3748	linear
LOC_3749	linear
LOC_375	linear
LOC_3750	linear
LOC_3751	linear
LOC_3752	linear
LOC_3753	linear
LOC_3754	linear
LOC_3755	linear
LOC_3756	linear
LOC_3757	linear
LOC_3758	linear
LOC_3759	linear
LOC_376	linear
LOC_3760	linear
LOC_3761	linear
LOC_3762	linear
LOC_3763	linear
LOC_3764	linear
LOC_3765	linear
LOC_3766	linear
LOC_3767	linear
LOC_3768	linear
LOC_3769	linear
LOC_377	linear
LOC_3770	linear
LOC_3771	linear
LOC_3772	linear
LOC_3773	linear
LOC_3774	linear
LOC_3775	linear
LOC_3776	linear
LOC_3777	linear
LOC_3778	linear
LOC_3779	linear
LOC_378	linear
LOC_3780	linear
LOC_3781	linear
LOC_3782	linear
LOC_3783	linear
LOC_3784	linear
LOC_3785	linear
LOC_3786	linear
LOC_3787	linear
LOC_3788	linear
LOC_3789	linear
LOC_379	linear
LOC_3790	linear
LOC_3791	linear
LOC_3792	linear
LOC_3793	linear
LOC_3794	linear
LOC_3795	linear
LOC_3796	linear
LOC_3797	linear
LOC_3798	linear
LOC_3799	linear
LOC_38	linear
LOC_380	linear
LOC_3800	linear
LOC_3801	linear
LOC_3802	linear
LOC_3803	linear
LOC_3804	linear
LOC_3805	linear
LOC_3806	linear
LOC_3807	linear
LOC_3808	linear
LOC_3809	linear
LOC_381	linear
LOC_3810	linear
LOC_3811	linear
LOC_3812	linear
LOC_3813	linear
LOC_3814	linear
LOC_3815	linear
LOC_3816	linear
LOC_3817	linear
LOC_3818	linear
LOC_3819	linear
LOC_382	linear
LOC_3820	linear
LOC_3821	linear
LOC_3822	linear
LOC_3823	linear
LOC_3824	linear
LOC_3825	linear
LOC_3826	linear
LOC_3827	linear
LOC_3828	linear
LOC_3829	linear
LOC_383	linear
LOC_3830	linear
LOC_3831	linear
LOC_3832	linear
LOC_3833	linear
LOC_3834	linear
LOC_3835	linear
LOC_3836	linear
LOC_3837	linear
LOC_3838	linear
LOC_3839	linear
LOC_384	linear
LOC_3840	linear
LOC_3841	linear
LOC_3842	linear
LOC_3843	linear
LOC_3844	linear
LOC_3845	linear
LOC_3846	linear
LOC_3847	linear
LOC_3848	linear
LOC_3849	linear
LOC_385	linear
LOC_3850	linear
LOC_3851	linear
LOC_3852	linear
LOC_3853	linear
LOC_3854	linear
LOC_3855	linear
LOC_3856	linear
LOC_3857	linear
LOC_3858	linear
LOC_3859	linear
LOC_386	linear
LOC_3860	linear
LOC_3861	linear
LOC_3862	linear
LOC_3863	linear
LOC_3864	linear
LOC_3865	linear
LOC_3866	linear
LOC_3867	linear
LOC_3868	linear
LOC_3869	linear
LOC_387	linear
LOC_3870	linear
LOC_3871	linear
LOC_3872	linear
LOC_3873	linear
LOC_3874	linear
LOC_3875	linear
LOC_3876	linear
LOC_3877	linear
LOC_3878	linear
LOC_3879	linear
LOC_388	linear
LOC_3880	linear
LOC_3881	linear
LOC_3882	linear
LOC_3883	linear
LOC_3884	linear
LOC_3885	linear
LOC_3886	linear
LOC_3887	linear
LOC_3888	linear
LOC_3889	linear
LOC_389	linear
LOC_3890	linear
LOC_3891	linear
LOC_3892	linear
LOC_3893	linear
LOC_3894	linear
LOC_3895	linear
LOC_3896	linear
LOC_3897	linear
LOC_3898	linear
LOC_3899	linear
LOC_39	linear
LOC_390	linear
LOC_3900	linear
LOC_3901	linear
LOC_3902	linear
LOC_3903	linear
LOC_3904	linear
LOC_3905	linear
LOC_3906	linear
LOC_3907	linear
LOC_3908	linear
LOC_3909	linear
LOC_391	linear
LOC_3910	linear
LOC_3911	linear
LOC_3912	linear
LOC_3913	linear
LOC_3914	linear
LOC_3915	linear
LOC_3916	linear
LOC_3917	linear
LOC_3918	linear
LOC_3919	linear
LOC_392	linear
LOC_3920	linear
LOC_3921	linear
LOC_3922	linear
LOC_3923	linear
LOC_3924	linear
LOC_3925	linear
LOC_3926	linear
LOC_3927	linear
LOC_3928	linear
LOC_3929	linear
LOC_393	linear
LOC_3930	linear
LOC_3931	linear
LOC_3932	linear
LOC_3933	linear
LOC_3934	linear
LOC_3935	linear
LOC_3936	linear
LOC_3937	linear
LOC_3938	linear
LOC_3939	linear
LOC_394	linear
LOC_3940	linear
LOC_3941	linear
LOC_3942	linear
LOC_3943	linear
LOC_3944	linear
LOC_3945	linear
LOC_3946	linear
LOC_3947	linear
LOC_3948	linear
LOC_3949	linear
LOC_395	linear
LOC_3950	linear
LOC_3951	linear
LOC_3952	linear
LOC_3953	linear
LOC_3954	linear
LOC_3955	linear
LOC_3956	linear
LOC_3957	linear
LOC_3958	linear
LOC_3959	linear
LOC_396	linear
LOC_3960	linear
LOC_3961	linear
LOC_3962	linear
LOC_3963	linear
LOC_3964	linear
LOC_3965	linear
LOC_3966	linear
LOC_3967	linear
LOC_3968	linear
LOC_3969	linear
LOC_397	linear
LOC_3970	linear
LOC_3971	linear
LOC_3972	linear
LOC_3973	linear
LOC_3974	linear
LOC_3975	linear
LOC_3976	linear
LOC_3977	linear
LOC_3978	linear
LOC_3979	linear
LOC_398	linear
LOC_3980	linear
LOC_3981	linear
LOC_3982	linear
LOC_3983	linear
LOC_3984	linear
LOC_3985	linear
LOC_3986	linear
LOC_3987	linear
LOC_3988	linear
LOC_3989	linear
LOC_399	linear
LOC_3990	linear
LOC_3991	linear
LOC_3992	linear
LOC_3993	linear
LOC_3994	linear
LOC_3995	linear
LOC_3996	linear
LOC_3997	linear
LOC_3998	linear
LOC_3999	linear
LOC_4	linear
LOC_40	linear
LOC_400	linear
LOC_4000	linear
LOC_4001	linear
LOC_4002	linear
LOC_4003	linear
LOC_4004	linear
LOC_4005	linear
LOC_4006	linear
LOC_4007	linear
LOC_4008	linear
LOC_4009	linear
LOC_401	linear
LOC_4010	linear
LOC_4011	linear
LOC_4012	linear
LOC_4013	linear
LOC_4014	linear
LOC_4015	linear
LOC_4016	linear
LOC_4017	linear
LOC_4018	linear
LOC_4019	linear
LOC_402	linear
LOC_4020	linear
LOC_4021	linear
LOC_4022	linear
LOC_4023	linear
LOC_4024	linear
LOC_4025	linear
LOC_4026	linear
LOC_4027	linear
LOC_4028	linear
LOC_4029	linear
LOC_403	linear
LOC_4030	linear
LOC_4031	linear
LOC_4032	linear
LOC_4033	linear
LOC_4034	linear
LOC_4035	linear
LOC_4036	linear
LOC_4037	linear
LOC_4038	linear
LOC_4039	linear
LOC_404	linear
LOC_4040	linear
LOC_4041	linear
LOC_4042	linear
LOC_4043	linear
LOC_4044	linear
LOC_4045	linear
LOC_4046	linear
LOC_4047	linear
LOC_4048	linear
LOC_4049	linear
LOC_405	linear
LOC_4050	linear
LOC_4051	linear
LOC_4052	linear
LOC_4053	linear
LOC_4054	linear
LOC_4055	linear
LOC_4056	linear
LOC_4057	linear
LOC_4058	linear
LOC_4059	linear
LOC_406	linear
LOC_4060	linear
LOC_4061	linear
LOC_4062	linear
LOC_4063	linear
LOC_4064	linear
LOC_4065	linear
LOC_4066	linear
LOC_4067	linear
LOC_4068	linear
LOC_4069	linear
LOC_407	linear
LOC_4070	linear
LOC_4071	linear
LOC_4072	linear
LOC_4073	linear
LOC_4074	linear
LOC_4075	linear
LOC_4076	linear
LOC_4077	linear
LOC_4078	linear
LOC_4079	linear
LOC_408	linear
LOC_4080	linear
LOC_4081	linear
LOC_4082	linear
LOC_4083	linear
LOC_4084	linear
LOC_4085	linear
LOC_4086	linear
LOC_4087	linear
LOC_4088	linear
LOC_4089	linear
LOC_409	linear
LOC_4090	linear
LOC_4091	linear
LOC_4092	linear
LOC_4093	linear
LOC_4094	linear
LOC_4095	linear
LOC_4096	linear
LOC_4097	linear
LOC_4098	linear
LOC_4099	linear
LOC_41	linear
LOC_410	linear
LOC_4100	linear
LOC_4101	linear
LOC_4102	linear
LOC_4103	linear
LOC_4104	linear
LOC_4105	linear
LOC_4106	linear
LOC_4107	linear
LOC_4108	linear
LOC_4109	linear
LOC_411	linear
LOC_4110	linear
LOC_4111	linear
LOC_4112	linear
LOC_4113	linear
LOC_4114	linear
LOC_4115	linear
LOC_4116	linear
LOC_4117	linear
LOC_4118	linear
LOC_4119	linear
LOC_412	linear
LOC_4120	linear
LOC_4121	linear
LOC_4122	linear
LOC_4123	linear
LOC_4124	linear
LOC_4125	linear
LOC_4126	linear
LOC_4127	linear
LOC_4128	linear
LOC_4129	linear
LOC_413	linear
LOC_4130	linear
LOC_4131	linear
LOC_4132	linear
LOC_4133	linear
LOC_4134	linear
LOC_4135	linear
LOC_4136	linear
LOC_4137	linear
LOC_4138	linear
LOC_4139	linear
LOC_414	linear
LOC_4140	linear
LOC_4141	linear
LOC_4142	linear
LOC_4143	linear
LOC_4144	linear
LOC_4145	linear
LOC_4146	linear
LOC_4147	linear
LOC_4148	linear
LOC_4149	linear
LOC_415	linear
LOC_4150	linear
LOC_4151	linear
LOC_4152	linear
LOC_4153	linear
LOC_4154	linear
LOC_4155	linear
LOC_4156	linear
LOC_4157	linear
LOC_4158	linear
LOC_4159	linear
LOC_416	linear
LOC_4160	linear
LOC_4161	linear
LOC_4162	linear
LOC_4163	linear
LOC_4164	linear
LOC_4165	linear
LOC_4166	linear
LOC_4167	linear
LOC_4168	linear
LOC_4169	linear
LOC_417	linear
LOC_4170	linear
LOC_4171	linear
LOC_4172	linear
LOC_4173	linear
LOC_4174	linear
LOC_4175	linear
LOC_4176	linear
LOC_4177	linear
LOC_4178	linear
LOC_4179	linear
LOC_418	linear
LOC_4180	linear
LOC_4181	linear
LOC_4182	linear
LOC_4183	linear
LOC_4184	linear
LOC_4185	linear
LOC_4186	linear
LOC_4187	linear
LOC_4188	linear
LOC_4189	linear
LOC_419	linear
LOC_4190	linear
LOC_4191	linear
LOC_4192	linear
LOC_4193	linear
LOC_4194	linear
LOC_4195	linear
LOC_4196	linear
LOC_4197	linear
LOC_4198	linear
LOC_4199	linear
LOC_42	linear
LOC_420	linear
LOC_4200	linear
LOC_4201	linear
LOC_4202	linear
LOC_4203	linear
LOC_4204	linear
LOC_4205	linear
LOC_4206	linear
LOC_4207	linear
LOC_4208	linear
LOC_4209	linear
LOC_421	linear
LOC_4210	linear
LOC_4211	linear
LOC_4212	linear
LOC_4213	linear
LOC_4214	linear
LOC_4215	linear
LOC_4216	linear
LOC_4217	linear
LOC_4218	linear
LOC_4219	linear
LOC_422	linear
LOC_4220	linear
LOC_4221	linear
LOC_4222	linear
LOC_4223	linear
LOC_4224	linear
LOC_4225	linear
LOC_4226	linear
LOC_4227	linear
LOC_4228	linear
LOC_4229	linear
LOC_423	linear
LOC_4230	linear
LOC_4231	linear
LOC_4232	linear
LOC_4233	linear
LOC_4234	linear
LOC_4235	linear
LOC_4236	linear
LOC_4237	linear
LOC_4238	linear
LOC_4239	linear
LOC_424	linear
LOC_4240	linear
LOC_4241	linear
LOC_4242	linear
LOC_4243	linear
LOC_4244	linear
LOC_4245	linear
LOC_4246	linear
LOC_4247	linear
LOC_4248	linear
LOC_4249	linear
LOC_425	linear
LOC_4250	linear
LOC_4251	linear
LOC_4252	linear
LOC_4253	linear
LOC_4254	linear
LOC_4255	linear
LOC_4256	linear
LOC_4257	linear
LOC_4258	linear
LOC_4259	linear
LOC_426	linear
LOC_4260	linear
LOC_4261	linear
LOC_4262	linear
LOC_4263	linear
LOC_4264	linear
LOC_4265	linear
LOC_4266	linear
LOC_4267	linear
LOC_4268	linear
LOC_4269	linear
LOC_427	linear
LOC_4270	linear
LOC_4271	linear
LOC_4272	linear
LOC_4273	linear
LOC_4274	linear
LOC_4275	linear
LOC_4276	linear
LOC_4277	linear
LOC_4278	linear
LOC_4279	linear
LOC_428	linear
LOC_4280	linear
LOC_4281	linear
LOC_4282	linear
LOC_4283	linear
LOC_4284	linear
LOC_4285	linear
LOC_4286	linear
LOC_4287	linear
LOC_4288	linear
LOC_4289	linear
LOC_429	linear
LOC_4290	linear
LOC_4291	linear
LOC_4292	linear
LOC_4293	linear
LOC_4294	linear
LOC_4295	linear
LOC_4296	linear
LOC_4297	linear
LOC_4298	linear
LOC_4299	linear
LOC_43	linear
LOC_430	linear
LOC_4300	linear
LOC_4301	linear
LOC_4302	linear
LOC_4303	linear
LOC_4304	linear
LOC_4305	linear
LOC_4306	linear
LOC_4307	linear
LOC_4308	linear
LOC_4309	linear
LOC_431	linear
LOC_4310	linear
LOC_4311	linear
LOC_4312	linear
LOC_4313	linear
LOC_4314	linear
LOC_4315	linear
LOC_4316	linear
LOC_4317	linear
LOC_4318	linear
LOC_4319	linear
LOC_432	linear
LOC_4320	linear
LOC_4321	linear
LOC_4322	linear
LOC_4323	linear
LOC_4324	linear
LOC_4325	linear
LOC_4326	linear
LOC_4327	linear
LOC_4328	linear
LOC_4329	linear
LOC_433	linear
LOC_4330	linear
LOC_4331	linear
LOC_4332	linear
LOC_4333	linear
LOC_4334	linear
LOC_4335	linear
LOC_4336	linear
LOC_4337	linear
LOC_4338	linear
LOC_4339	linear
LOC_434	linear
LOC_4340	linear
LOC_4341	linear
LOC_4342	linear
LOC_4343	linear
LOC_4344	linear
LOC_4345	linear
LOC_4346	linear
LOC_4347	linear
LOC_4348	linear
LOC_4349	linear
LOC_435	linear
LOC_4350	linear
LOC_4351	linear
LOC_4352	linear
LOC_4353	linear
LOC_4354	linear
LOC_4355	linear
LOC_4356	linear
LOC_4357	linear
LOC_4358	linear
LOC_4359	linear
LOC_436	linear
LOC_4360	linear
LOC_4361	linear
LOC_4362	linear
LOC_4363	linear
LOC_4364	linear
LOC_4365	linear
LOC_4366	linear
LOC_4367	linear
LOC_4368	linear
LOC_4369	linear
LOC_437	linear
LOC_4370	linear
LOC_4371	linear
LOC_4372	linear
LOC_4373	linear
LOC_4374	linear
LOC_4375	linear
LOC_4376	linear
LOC_4377	linear
LOC_4378	linear
LOC_4379	linear
LOC_438	linear
LOC_4380	linear
LOC_4381	linear
LOC_4382	linear
LOC_4383	linear
LOC_4384	linear
LOC_4385	linear
LOC_4386	linear
LOC_4387	linear
LOC_4388	linear
LOC_4389	linear
LOC_439	linear
LOC_4390	linear
LOC_4391	linear
LOC_4392	linear
LOC_4393	linear
LOC_4394	linear
LOC_4395	linear
LOC_4396	linear
LOC_4397	linear
LOC_4398	linear
LOC_4399	linear
LOC_44	linear
LOC_440	linear
LOC_4400	linear
LOC_4401	linear
LOC_4402	linear
LOC_4403	linear
LOC_4404	linear
LOC_4405	linear
LOC_4406	linear
LOC_4407	linear
LOC_4408	linear
LOC_4409	linear
LOC_441	linear
LOC_4410	linear
LOC_4411	linear
LOC_4412	linear
LOC_4413	linear
LOC_4414	linear
LOC_4415	linear
LOC_4416	linear
LOC_4417	linear
LOC_4418	linear
LOC_4419	linear
LOC_442	linear
LOC_4420	linear
LOC_4421	linear
LOC_4422	linear
LOC_4423	linear
LOC_4424	linear
LOC_4425	linear
LOC_4426	linear
LOC_4427	linear
LOC_4428	linear
LOC_4429	linear
LOC_443	linear
LOC_4430	linear
LOC_4431	linear
LOC_4432	linear
LOC_4433	linear
LOC_4434	linear
LOC_4435	linear
LOC_4436	linear
LOC_4437	linear
LOC_4438	linear
LOC_4439	linear
LOC_444	linear
LOC_4440	linear
LOC_4441	linear
LOC_4442	linear
LOC_4443	linear
LOC_4444	linear
LOC_4445	linear
LOC_4446	linear
LOC_4447	linear
LOC_4448	linear
LOC_4449	linear
LOC_445	linear
LOC_4450	linear
LOC_4451	linear
LOC_4452	linear
LOC_4453	linear
LOC_4454	linear
LOC_4455	linear
LOC_4456	linear
LOC_4457	linear
LOC_4458	linear
LOC_4459	linear
LOC_446	linear
LOC_4460	linear
LOC_4461	linear
LOC_4462	linear
LOC_4463	linear
LOC_4464	linear
LOC_4465	linear
LOC_4466	linear
LOC_4467	linear
LOC_4468	linear
LOC_4469	linear
LOC_447	linear
LOC_4470	linear
LOC_4471	linear
LOC_4472	linear
LOC_4473	linear
LOC_4474	linear
LOC_4475	linear
LOC_4476	linear
LOC_4477	linear
LOC_4478	linear
LOC_4479	linear
LOC_448	linear
LOC_4480	linear
LOC_4481	linear
LOC_4482	linear
LOC_4483	linear
LOC_4484	linear
LOC_4485	linear
LOC_4486	linear
LOC_4487	linear
LOC_4488	linear
LOC_4489	linear
LOC_449	linear
LOC_4490	linear
LOC_4491	linear
LOC_4492	linear
LOC_4493	linear
LOC_4494	linear
LOC_4495	linear
LOC_4496	linear
LOC_4497	linear
LOC_4498	linear
LOC_4499	linear
LOC_45	linear
LOC_450	linear
LOC_4500	linear
LOC_4501	linear
LOC_4502	linear
LOC_4503	linear
LOC_4504	linear
LOC_4505	linear
LOC_4506	linear
LOC_4507	linear
LOC_4508	linear
LOC_4509	linear
LOC_451	linear
LOC_4510	linear
LOC_4511	linear
LOC_4512	linear
LOC_4513	linear
LOC_4514	linear
LOC_4515	linear
LOC_4516	linear
LOC_4517	linear
LOC_4518	linear
LOC_4519	linear
LOC_452	linear
LOC_4520	linear
LOC_4521	linear
LOC_4522	linear
LOC_4523	linear
LOC_4524	linear
LOC_4525	linear
LOC_4526	linear
LOC_4527	linear
LOC_4528	linear
LOC_4529	linear
LOC_453	linear
LOC_4530	linear
LOC_4531	linear
LOC_4532	linear
LOC_4533	linear
LOC_4534	linear
LOC_4535	linear
LOC_4536	linear
LOC_4537	linear
LOC_4538	linear
LOC_4539	linear
LOC_454	linear
LOC_4540	linear
LOC_4541	linear
LOC_4542	linear
LOC_4543	linear
LOC_4544	linear
LOC_4545	linear
LOC_4546	linear
LOC_4547	linear
LOC_4548	linear
LOC_4549	linear
LOC_455	linear
LOC_4550	linear
LOC_4551	linear
LOC_4552	linear
LOC_4553	linear
LOC_4554	linear
LOC_4555	linear
LOC_4556	linear
LOC_4557	linear
LOC_4558	linear
LOC_4559	linear
LOC_456	linear
LOC_4560	linear
LOC_4561	linear
LOC_4562	linear
LOC_4563	linear
LOC_4564	linear
LOC_4565	linear
LOC_4566	linear
LOC_4567	linear
LOC_4568	linear
LOC_4569	linear
LOC_457	linear
LOC_4570	linear
LOC_4571	linear
LOC_4572	linear
LOC_4573	linear
LOC_4574	linear
LOC_4575	linear
LOC_4576	linear
LOC_4577	linear
LOC_4578	linear
LOC_4579	linear
LOC_458	linear
LOC_4580	linear
LOC_4581	linear
LOC_4582	linear
LOC_4583	linear
LOC_4584	linear
LOC_4585	linear
LOC_4586	linear
LOC_4587	linear
LOC_4588	linear
LOC_4589	linear
LOC_459	linear
LOC_4590	linear
LOC_4591	linear
LOC_4592	linear
LOC_4593	linear
LOC_4594	linear
LOC_4595	linear
LOC_4596	linear
LOC_4597	linear
LOC_4598	linear
LOC_4599	linear
LOC_46	linear
LOC_460	linear
LOC_4600	linear
LOC_4601	linear
LOC_4602	linear
LOC_4603	linear
LOC_4604	linear
LOC_4605	linear
LOC_4606	linear
LOC_4607	linear
LOC_4608	linear
LOC_4609	linear
LOC_461	linear
LOC_4610	linear
LOC_4611	linear
LOC_4612	linear
LOC_4613	linear
LOC_4614	linear
LOC_4615	linear
LOC_4616	linear
LOC_4617	linear
LOC_4618	linear
LOC_4619	linear
LOC_462	linear
LOC_4620	linear
LOC_4621	linear
LOC_4622	linear
LOC_4623	linear
LOC_4624	linear
LOC_4625	linear
LOC_4626	linear
LOC_4627	linear
LOC_4628	linear
LOC_4629	linear
LOC_463	linear
LOC_4630	linear
LOC_4631	linear
LOC_4632	linear
LOC_4633	linear
LOC_4634	linear
LOC_4635	linear
LOC_4636	linear
LOC_4637	linear
LOC_4638	linear
LOC_4639	linear
LOC_464	linear
LOC_4640	linear
LOC_4641	linear
LOC_4642	linear
LOC_4643	linear
LOC_4644	linear
LOC_4645	linear
LOC_4646	linear
LOC_4647	linear
LOC_4648	linear
LOC_4649	linear
LOC_465	linear
LOC_4650	linear
LOC_4651	linear
LOC_4652	linear
LOC_4653	linear
LOC_4654	linear
LOC_4655	linear
LOC_4656	linear
LOC_4657	linear
LOC_4658	linear
LOC_4659	linear
LOC_466	linear
LOC_4660	linear
LOC_4661	linear
LOC_4662	linear
LOC_4663	linear
LOC_4664	linear
LOC_4665	linear
LOC_4666	linear
LOC_4667	linear
LOC_4668	linear
LOC_4669	linear
LOC_467	linear
LOC_4670	linear
LOC_4671	linear
LOC_4672	linear
LOC_4673	linear
LOC_4674	linear
LOC_4675	linear
LOC_4676	linear
LOC_4677	linear
LOC_4678	linear
LOC_4679	linear
LOC_468	linear
LOC_4680	linear
LOC_4681	linear
LOC_4682	linear
LOC_4683	linear
LOC_4684	linear
LOC_4685	linear
LOC_4686	linear
LOC_4687	linear
LOC_4688	linear
LOC_4689	linear
LOC_469	linear
LOC_4690	linear
LOC_4691	linear
LOC_4692	linear
LOC_4693	linear
LOC_4694	linear
LOC_4695	linear
LOC_4696	linear
LOC_4697	linear
LOC_4698	linear
LOC_4699	linear
LOC_47	linear
LOC_470	linear
LOC_4700	linear
LOC_4701	linear
LOC_4702	linear
LOC_4703	linear
LOC_4704	linear
LOC_4705	linear
LOC_4706	linear
LOC_4707	linear
LOC_4708	linear
LOC_4709	linear
LOC_471	linear
LOC_4710	linear
LOC_4711	linear
LOC_4712	linear
LOC_4713	linear
LOC_4714	linear
LOC_4715	linear
LOC_4716	linear
LOC_4717	linear
LOC_4718	linear
LOC_4719	linear
LOC_472	linear
LOC_4720	linear
LOC_4721	linear
LOC_4722	linear
LOC_4723	linear
LOC_4724	linear
LOC_4725	linear
LOC_4726	linear
LOC_4727	linear
LOC_4728	linear
LOC_4729	linear
LOC_473	linear
LOC_4730	linear
LOC_4731	linear
LOC_4732	linear
LOC_4733	linear
LOC_4734	linear
LOC_4735	linear
LOC_4736	linear
LOC_4737	linear
LOC_4738	linear
LOC_4739	linear
LOC_474	linear
LOC_4740	linear
LOC_4741	linear
LOC_4742	linear
LOC_4743	linear
LOC_4744	linear
LOC_4745	linear
LOC_4746	linear
LOC_4747	linear
LOC_4748	linear
LOC_4749	linear
LOC_475	linear
LOC_4750	linear
LOC_4751	linear
LOC_4752	linear
LOC_4753	linear
LOC_4754	linear
LOC_4755	linear
LOC_4756	linear
LOC_4757	linear
LOC_4758	linear
LOC_4759	linear
LOC_476	linear
LOC_4760	linear
LOC_4761	linear
LOC_4762	linear
LOC_4763	linear
LOC_4764	linear
LOC_4765	linear
LOC_4766	linear
LOC_4767	linear
LOC_4768	linear
LOC_4769	linear
LOC_477	linear
LOC_4770	linear
LOC_4771	linear
LOC_4772	linear
LOC_4773	linear
LOC_4774	linear
LOC_4775	linear
LOC_4776	linear
LOC_4777	linear
LOC_4778	linear
LOC_4779	linear
LOC_478	linear
LOC_4780	linear
LOC_4781	linear
LOC_4782	linear
LOC_4783	linear
LOC_4784	linear
LOC_4785	linear
LOC_4786	linear
LOC_4787	linear
LOC_4788	linear
LOC_4789	linear
LOC_479	linear
LOC_4790	linear
LOC_4791	linear
LOC_4792	linear
LOC_4793	linear
LOC_4794	linear
LOC_4795	linear
LOC_4796	linear
LOC_4797	linear
LOC_4798	linear
LOC_4799	linear
LOC_48	linear
LOC_480	linear
LOC_4800	linear
LOC_4801	linear
LOC_4802	linear
LOC_4803	linear
LOC_4804	linear
LOC_4805	linear
LOC_4806	linear
LOC_4807	linear
LOC_4808	linear
LOC_4809	linear
LOC_481	linear
LOC_4810	linear
LOC_4811	linear
LOC_4812	linear
LOC_4813	linear
LOC_4814	linear
LOC_4815	linear
LOC_4816	linear
LOC_4817	linear
LOC_4818	linear
LOC_4819	linear
LOC_482	linear
LOC_4820	linear
LOC_4821	linear
LOC_4822	linear
LOC_4823	linear
LOC_4824	linear
LOC_4825	linear
LOC_4826	linear
LOC_4827	linear
LOC_4828	linear
LOC_4829	linear
LOC_483	linear
LOC_4830	linear
LOC_4831	linear
LOC_4832	linear
LOC_4833	linear
LOC_4834	linear
LOC_4835	linear
LOC_4836	linear
LOC_4837	linear
LOC_4838	linear
LOC_4839	linear
LOC_484	linear
LOC_4840	linear
LOC_4841	linear
LOC_4842	linear
LOC_4843	linear
LOC_4844	linear
LOC_4845	linear
LOC_4846	linear
LOC_4847	linear
LOC_4848	linear
LOC_4849	linear
LOC_485	linear
LOC_4850	linear
LOC_4851	linear
LOC_4852	linear
LOC_4853	linear
LOC_4854	linear
LOC_4855	linear
LOC_4856	linear
LOC_4857	linear
LOC_4858	linear
LOC_4859	linear
LOC_486	linear
LOC_4860	linear
LOC_4861	linear
LOC_4862	linear
LOC_4863	linear
LOC_4864	linear
LOC_4865	linear
LOC_4866	linear
LOC_4867	linear
LOC_4868	linear
LOC_4869	linear
LOC_487	linear
LOC_4870	linear
LOC_4871	linear
LOC_4872	linear
LOC_4873	linear
LOC_4874	linear
LOC_4875	linear
LOC_4876	linear
LOC_4877	linear
LOC_4878	linear
LOC_4879	linear
LOC_488	linear
LOC_4880	linear
LOC_4881	linear
LOC_4882	linear
LOC_4883	linear
LOC_4884	linear
LOC_4885	linear
LOC_4886	linear
LOC_4887	linear
LOC_4888	linear
LOC_4889	linear
LOC_489	linear
LOC_4890	linear
LOC_4891	linear
LOC_4892	linear
LOC_4893	linear
LOC_4894	linear
LOC_4895	linear
LOC_4896	linear
LOC_4897	linear
LOC_4898	linear
LOC_4899	linear
LOC_49	linear
LOC_490	linear
LOC_4900	linear
LOC_4901	linear
LOC_4902	linear
LOC_4903	linear
LOC_4904	linear
LOC_4905	linear
LOC_4906	linear
LOC_4907	linear
LOC_4908	linear
LOC_4909	linear
LOC_491	linear
LOC_4910	linear
LOC_4911	linear
LOC_4912	linear
LOC_4913	linear
LOC_4914	linear
LOC_4915	linear
LOC_4916	linear
LOC_4917	linear
LOC_4918	linear
LOC_4919	linear
LOC_492	linear
LOC_4920	linear
LOC_4921	linear
LOC_4922	linear
LOC_4923	linear
LOC_4924	linear
LOC_4925	linear
LOC_4926	linear
LOC_4927	linear
LOC_4928	linear
LOC_4929	linear
LOC_493	linear
LOC_4930	linear
LOC_4931	linear
LOC_4932	linear
LOC_4933	linear
LOC_4934	linear
LOC_4935	linear
LOC_4936	linear
LOC_4937	linear
LOC_4938	linear
LOC_4939	linear
LOC_494	linear
LOC_4940	linear
LOC_4941	linear
LOC_4942	linear
LOC_4943	linear
LOC_4944	linear
LOC_4945	linear
LOC_4946	linear
LOC_4947	linear
LOC_4948	linear
LOC_4949	linear
LOC_495	linear
LOC_4950	linear
LOC_4951	linear
LOC_4952	linear
LOC_4953	linear
LOC_4954	linear
LOC_4955	linear
LOC_4956	linear
LOC_4957	linear
LOC_4958	linear
LOC_4959	linear
LOC_496	linear
LOC_4960	linear
LOC_4961	linear
LOC_4962	linear
LOC_4963	linear
LOC_4964	linear
LOC_4965	linear
LOC_4966	linear
LOC_4967	linear
LOC_4968	linear
LOC_4969	linear
LOC_497	linear
LOC_4970	linear
LOC_4971	linear
LOC_4972	linear
LOC_4973	linear
LOC_4974	linear
LOC_4975	linear
LOC_4976	linear
LOC_4977	linear
LOC_4978	linear
LOC_4979	linear
LOC_498	linear
LOC_4980	linear
